212.0,2.27456
213.0,2.27357
214.0,2.27257
215.0,2.27154
216.0,2.27051
217.0,2.26946
218.0,2.26839
219.0,2.26731
220.0,2.26622
221.0,2.26511
222.0,2.26399
223.0,2.26286
224.0,2.26171
225.0,2.26055
226.0,2.25937
227.0,2.25819
228.0,2.25699
229.0,2.25577
230.0,2.25455
231.0,2.25331
232.0,2.25206
233.0,2.2508
234.0,2.24952
235.0,2.24824
236.0,2.24694
237.0,2.24563
238.0,2.24431
239.0,2.24298
240.0,2.24164
241.0,2.24028
242.0,2.23892
243.0,2.23755
244.0,2.23616
245.0,2.23476
246.0,2.23336
247.0,2.23194
248.0,2.23051
249.0,2.22908
250.0,2.22763
251.0,2.22617
252.0,2.22471
253.0,2.22323
254.0,2.22175
255.0,2.22025
256.0,2.21875
257.0,2.21723
258.0,2.21571
259.0,2.21418
260.0,2.21264
261.0,2.21109
262.0,2.20954
263.0,2.20797
264.0,2.2064
265.0,2.20482
266.0,2.20323
267.0,2.20163
268.0,2.20002
269.0,2.19841
270.0,2.19679
271.0,2.19516
272.0,2.19352
273.0,2.19188
274.0,2.19022
275.0,2.18856
276.0,2.1869
277.0,2.18522
278.0,2.18354
279.0,2.18185
280.0,2.18016
281.0,2.17846
282.0,2.17675
283.0,2.17503
284.0,2.17331
285.0,2.17158
286.0,2.16984
287.0,2.1681
288.0,2.16636
289.0,2.1646
290.0,2.16284
291.0,2.16107
292.0,2.1593
293.0,2.15752
294.0,2.15574
295.0,2.15395
296.0,2.15215
297.0,2.15035
298.0,2.14854
299.0,2.14673
300.0,2.14491
301.0,2.14309
302.0,2.14126
303.0,2.13943
304.0,2.13759
305.0,2.13574
306.0,2.1339
307.0,2.13204
308.0,2.13018
309.0,2.12832
310.0,2.12645
311.0,2.12457
312.0,2.1227
313.0,2.12081
314.0,2.11893
315.0,2.11703
316.0,2.11514
317.0,2.11323
318.0,2.11133
319.0,2.10942
320.0,2.10751
321.0,2.10559
322.0,2.10366
323.0,2.10174
324.0,2.09981
325.0,2.09787
326.0,2.09594
327.0,2.09399
328.0,2.09205
329.0,2.0901
330.0,2.08814
331.0,2.08619
332.0,2.08423
333.0,2.08226
334.0,2.08029
335.0,2.07832
336.0,2.07635
337.0,2.07437
338.0,2.07239
339.0,2.0704
340.0,2.06841
341.0,2.06642
342.0,2.06443
343.0,2.06243
344.0,2.06043
345.0,2.05843
346.0,2.05642
347.0,2.05441
348.0,2.0524
349.0,2.05038
350.0,2.04836
351.0,2.04634
352.0,2.04432
353.0,2.04229
354.0,2.04026
355.0,2.03823
356.0,2.0362
357.0,2.03416
358.0,2.03212
359.0,2.03008
360.0,2.02804
361.0,2.02599
362.0,2.02394
363.0,2.02189
364.0,2.01984
365.0,2.01778
366.0,2.01572
367.0,2.01366
368.0,2.0116
369.0,2.00954
370.0,2.00747
371.0,2.0054
372.0,2.00333
373.0,2.00126
374.0,1.99919
375.0,1.99711
376.0,1.99503
377.0,1.99295
378.0,1.99087
379.0,1.98879
380.0,1.9867
381.0,1.98462
382.0,1.98253
383.0,1.98044
384.0,1.97835
385.0,1.97626
386.0,1.97416
387.0,1.97207
388.0,1.96997
389.0,1.96787
390.0,1.96577
391.0,1.96367
392.0,1.96156
393.0,1.95946
394.0,1.95735
395.0,1.95525
396.0,1.95314
397.0,1.95103
398.0,1.94892
399.0,1.94681
400.0,1.9447
401.0,1.94258
402.0,1.94047
403.0,1.93835
404.0,1.93623
405.0,1.93412
406.0,1.932
407.0,1.92988
408.0,1.92776
409.0,1.92563
410.0,1.92351
411.0,1.92139
412.0,1.91926
413.0,1.91714
414.0,1.91501
415.0,1.91288
416.0,1.91076
417.0,1.90863
418.0,1.9065
419.0,1.90437
420.0,1.90224
421.0,1.90011
422.0,1.89798
423.0,1.89585
424.0,1.89371
425.0,1.89158
426.0,1.88945
427.0,1.88731
428.0,1.88518
429.0,1.88304
430.0,1.88091
431.0,1.87877
432.0,1.87664
433.0,1.8745
434.0,1.87236
435.0,1.87023
436.0,1.86809
437.0,1.86595
438.0,1.86381
439.0,1.86168
440.0,1.85954
441.0,1.8574
442.0,1.85526
443.0,1.85312
444.0,1.85098
445.0,1.84884
446.0,1.8467
447.0,1.84456
448.0,1.84242
449.0,1.84028
450.0,1.83815
451.0,1.83601
452.0,1.83387
453.0,1.83173
454.0,1.82959
455.0,1.82745
456.0,1.82531
457.0,1.82317
458.0,1.82103
459.0,1.81889
460.0,1.81675
461.0,1.81461
462.0,1.81247
463.0,1.81034
464.0,1.8082
465.0,1.80606
466.0,1.80392
467.0,1.80178
468.0,1.79965
469.0,1.79751
470.0,1.79537
471.0,1.79324
472.0,1.7911
473.0,1.78896
474.0,1.78683
475.0,1.78469
476.0,1.78256
477.0,1.78042
478.0,1.77829
479.0,1.77616
480.0,1.77402
481.0,1.77189
482.0,1.76976
483.0,1.76763
484.0,1.7655
485.0,1.76337
486.0,1.76124
487.0,1.75911
488.0,1.75698
489.0,1.75485
490.0,1.75272
491.0,1.75059
492.0,1.74847
493.0,1.74634
494.0,1.74421
495.0,1.74209
496.0,1.73996
497.0,1.73784
498.0,1.73572
499.0,1.7336
500.0,1.73147
501.0,1.72935
502.0,1.72723
503.0,1.72511
504.0,1.723
505.0,1.72088
506.0,1.71876
507.0,1.71664
508.0,1.71453
509.0,1.71241
510.0,1.7103
511.0,1.70819
512.0,1.70607
513.0,1.70396
514.0,1.70185
515.0,1.69974
516.0,1.69763
517.0,1.69552
518.0,1.69342
519.0,1.69131
520.0,1.68921
521.0,1.6871
522.0,1.685
523.0,1.6829
524.0,1.68079
525.0,1.67869
526.0,1.67659
527.0,1.67449
528.0,1.6724
529.0,1.6703
530.0,1.6682
531.0,1.66611
532.0,1.66402
533.0,1.66192
534.0,1.65983
535.0,1.65774
536.0,1.65565
537.0,1.65244
538.0,1.65132
539.0,1.6502
540.0,1.64908
541.0,1.64797
542.0,1.64686
543.0,1.64575
544.0,1.64465
545.0,1.64355
546.0,1.64245
547.0,1.64135
548.0,1.64026
549.0,1.63917
550.0,1.63808
551.0,1.637
552.0,1.63592
553.0,1.63484
554.0,1.63376
555.0,1.63269
556.0,1.63162
557.0,1.63055
558.0,1.62948
559.0,1.62842
560.0,1.62736
561.0,1.6263
562.0,1.62525
563.0,1.6242
564.0,1.62315
565.0,1.6221
566.0,1.62106
567.0,1.62002
568.0,1.61898
569.0,1.61794
570.0,1.61691
571.0,1.61588
572.0,1.61485
573.0,1.61382
574.0,1.6128
575.0,1.61177
576.0,1.61076
577.0,1.60974
578.0,1.60873
579.0,1.60771
580.0,1.60671
581.0,1.6057
582.0,1.60469
583.0,1.60369
584.0,1.60269
585.0,1.6017
586.0,1.6007
587.0,1.59971
588.0,1.59872
589.0,1.59773
590.0,1.59675
591.0,1.59577
592.0,1.59478
593.0,1.59381
594.0,1.59283
595.0,1.59186
596.0,1.59089
597.0,1.58992
598.0,1.58895
599.0,1.58799
600.0,1.58702
601.0,1.58606
602.0,1.58511
603.0,1.58415
604.0,1.5832
605.0,1.58225
606.0,1.5813
607.0,1.58035
608.0,1.57941
609.0,1.57847
610.0,1.57753
611.0,1.57659
612.0,1.57565
613.0,1.57472
614.0,1.57379
615.0,1.57286
616.0,1.57193
617.0,1.571
618.0,1.57008
619.0,1.56916
620.0,1.56824
621.0,1.56732
622.0,1.56641
623.0,1.5655
624.0,1.56459
625.0,1.56368
626.0,1.56277
627.0,1.56187
628.0,1.56096
629.0,1.56006
630.0,1.55917
631.0,1.55827
632.0,1.55737
633.0,1.55648
634.0,1.55559
635.0,1.5547
636.0,1.55382
637.0,1.55293
638.0,1.55205
639.0,1.55117
640.0,1.55029
641.0,1.54941
642.0,1.54854
643.0,1.54766
644.0,1.54679
645.0,1.54592
646.0,1.54505
647.0,1.54419
648.0,1.54333
649.0,1.54246
650.0,1.5416
651.0,1.54075
652.0,1.53989
653.0,1.53903
654.0,1.53818
655.0,1.53733
656.0,1.53648
657.0,1.53563
658.0,1.53479
659.0,1.53395
660.0,1.5331
661.0,1.53226
662.0,1.53142
663.0,1.53059
664.0,1.52975
665.0,1.52892
666.0,1.52809
667.0,1.52726
668.0,1.52643
669.0,1.52561
670.0,1.52478
671.0,1.52396
672.0,1.52314
673.0,1.52232
674.0,1.5215
675.0,1.52068
676.0,1.51987
677.0,1.51906
678.0,1.51825
679.0,1.51744
680.0,1.51663
681.0,1.51582
682.0,1.51502
683.0,1.51422
684.0,1.51342
685.0,1.51262
686.0,1.51182
687.0,1.51102
688.0,1.51023
689.0,1.50944
690.0,1.50864
691.0,1.50786
692.0,1.50707
693.0,1.50628
694.0,1.5055
695.0,1.50471
696.0,1.50393
697.0,1.50315
698.0,1.50237
699.0,1.50159
700.0,1.50082
701.0,1.50005
702.0,1.49927
703.0,1.4985
704.0,1.49773
705.0,1.49696
706.0,1.4962
707.0,1.49543
708.0,1.49467
709.0,1.49391
710.0,1.49315
711.0,1.49239
712.0,1.49163
713.0,1.49088
714.0,1.49012
715.0,1.48937
716.0,1.48862
717.0,1.48787
718.0,1.48712
719.0,1.48637
720.0,1.48563
721.0,1.48488
722.0,1.48414
723.0,1.4834
724.0,1.48266
725.0,1.48192
726.0,1.48118
727.0,1.48045
728.0,1.47971
729.0,1.47898
730.0,1.47825
731.0,1.47752
732.0,1.47679
733.0,1.47606
734.0,1.47534
735.0,1.47461
736.0,1.47389
737.0,1.47317
738.0,1.47245
739.0,1.47173
740.0,1.47101
741.0,1.47029
742.0,1.46958
743.0,1.46886
744.0,1.46815
745.0,1.46744
746.0,1.46673
747.0,1.46602
748.0,1.46532
749.0,1.46461
750.0,1.46391
751.0,1.4632
752.0,1.4625
753.0,1.4618
754.0,1.4611
755.0,1.4604
756.0,1.45971
757.0,1.45901
758.0,1.45832
759.0,1.45762
760.0,1.45693
761.0,1.45624
762.0,1.45555
763.0,1.45486
764.0,1.45418
765.0,1.45349
766.0,1.45281
767.0,1.45213
768.0,1.45144
769.0,1.45076
770.0,1.45009
771.0,1.44941
772.0,1.44873
773.0,1.44806
774.0,1.44738
775.0,1.44671
776.0,1.44604
777.0,1.44537
778.0,1.4447
779.0,1.44403
780.0,1.44336
781.0,1.44269
782.0,1.44203
783.0,1.44137
784.0,1.4407
785.0,1.44004
786.0,1.43938
787.0,1.43872
788.0,1.43807
789.0,1.43741
790.0,1.43675
791.0,1.4361
792.0,1.43545
793.0,1.4348
794.0,1.43415
795.0,1.4335
796.0,1.43285
797.0,1.4322
798.0,1.43155
799.0,1.43091
800.0,1.43026
801.0,1.42962
802.0,1.42898
803.0,1.42834
804.0,1.4277
805.0,1.42706
806.0,1.42642
807.0,1.42579
808.0,1.42515
809.0,1.42452
810.0,1.42389
811.0,1.42325
812.0,1.42262
813.0,1.42199
814.0,1.42136
815.0,1.42074
816.0,1.42011
817.0,1.41948
818.0,1.41886
819.0,1.41824
820.0,1.41761
821.0,1.41699
822.0,1.41637
823.0,1.41575
824.0,1.41514
825.0,1.41452
826.0,1.4139
827.0,1.41329
828.0,1.41267
829.0,1.41206
830.0,1.41145
831.0,1.41084
832.0,1.41023
833.0,1.40962
834.0,1.40901
835.0,1.40841
836.0,1.4078
837.0,1.40719
838.0,1.40659
839.0,1.40599
840.0,1.40539
841.0,1.40479
842.0,1.40419
843.0,1.40359
844.0,1.40299
845.0,1.40239
846.0,1.4018
847.0,1.4012
848.0,1.40061
849.0,1.40001
850.0,1.39942
851.0,1.39883
852.0,1.39824
853.0,1.39765
854.0,1.39706
855.0,1.39648
856.0,1.39589
857.0,1.3953
858.0,1.39472
859.0,1.39414
860.0,1.39355
861.0,1.39297
862.0,1.39239
863.0,1.39181
864.0,1.39123
865.0,1.39066
866.0,1.39008
867.0,1.3895
868.0,1.38893
869.0,1.38835
870.0,1.38778
871.0,1.38721
872.0,1.38664
873.0,1.38607
874.0,1.3855
875.0,1.38493
876.0,1.38436
877.0,1.38379
878.0,1.38323
879.0,1.38266
880.0,1.3821
881.0,1.38153
882.0,1.38097
883.0,1.38041
884.0,1.37985
885.0,1.37929
886.0,1.37873
887.0,1.37817
888.0,1.37762
889.0,1.37706
890.0,1.3765
891.0,1.37595
892.0,1.3754
893.0,1.37484
894.0,1.37429
895.0,1.37374
896.0,1.37319
897.0,1.37264
898.0,1.37209
899.0,1.37154
900.0,1.371
901.0,1.37045
902.0,1.36991
903.0,1.36936
904.0,1.36882
905.0,1.36827
906.0,1.36773
907.0,1.36719
908.0,1.36665
909.0,1.36611
910.0,1.36557
911.0,1.36504
912.0,1.3645
913.0,1.36396
914.0,1.36343
915.0,1.36289
916.0,1.36236
917.0,1.36183
918.0,1.36129
919.0,1.36076
920.0,1.36023
921.0,1.3597
922.0,1.35917
923.0,1.35864
924.0,1.35812
925.0,1.35759
926.0,1.35706
927.0,1.35654
928.0,1.35602
929.0,1.35549
930.0,1.35497
931.0,1.35445
932.0,1.35393
933.0,1.35341
934.0,1.35289
935.0,1.35237
936.0,1.35185
937.0,1.35133
938.0,1.35082
939.0,1.3503
940.0,1.34979
941.0,1.34927
942.0,1.34876
943.0,1.34824
944.0,1.34773
945.0,1.34722
946.0,1.34671
947.0,1.3462
948.0,1.34569
949.0,1.34518
950.0,1.34468
951.0,1.34417
952.0,1.34366
953.0,1.34316
954.0,1.34265
955.0,1.34215
956.0,1.34165
957.0,1.34114
958.0,1.34064
959.0,1.34014
960.0,1.33964
961.0,1.33914
962.0,1.33864
963.0,1.33815
964.0,1.33765
965.0,1.33715
966.0,1.33666
967.0,1.33616
968.0,1.33567
969.0,1.33517
970.0,1.33468
971.0,1.33419
972.0,1.33369
973.0,1.3332
974.0,1.33271
975.0,1.33222
976.0,1.33173
977.0,1.33125
978.0,1.33076
979.0,1.33027
980.0,1.32979
981.0,1.3293
982.0,1.32882
983.0,1.32833
984.0,1.32785
985.0,1.32737
986.0,1.32688
987.0,1.3264
988.0,1.32592
989.0,1.32544
990.0,1.32496
991.0,1.32448
992.0,1.324
993.0,1.32353
994.0,1.32305
995.0,1.32257
996.0,1.3221
997.0,1.32162
998.0,1.32115
999.0,1.32068
1000.0,1.3202
1001.0,1.31973
1002.0,1.31926
1003.0,1.31879
1004.0,1.31832
1005.0,1.31785
1006.0,1.31738
1007.0,1.31691
1008.0,1.31645
1009.0,1.31598
1010.0,1.31551
1011.0,1.31505
1012.0,1.31458
1013.0,1.31412
1014.0,1.31365
1015.0,1.31319
1016.0,1.31273
1017.0,1.31227
1018.0,1.3118
1019.0,1.31134
1020.0,1.31088
1021.0,1.31042
1022.0,1.30997
1023.0,1.30951
1024.0,1.30905
1025.0,1.30859
1026.0,1.30814
1027.0,1.30768
1028.0,1.30723
1029.0,1.30677
1030.0,1.30632
1031.0,1.30586
1032.0,1.30541
1033.0,1.30496
1034.0,1.30451
1035.0,1.30406
1036.0,1.30361
1037.0,1.30316
1038.0,1.30271
1039.0,1.30226
1040.0,1.30181
1041.0,1.30136
1042.0,1.30092
1043.0,1.30047
1044.0,1.30003
1045.0,1.29958
1046.0,1.29914
1047.0,1.29869
1048.0,1.29825
1049.0,1.29781
1050.0,1.29737
1051.0,1.29692
1052.0,1.29648
1053.0,1.29604
1054.0,1.2956
1055.0,1.29516
1056.0,1.29473
1057.0,1.29429
1058.0,1.29385
1059.0,1.29341
1060.0,1.29298
1061.0,1.29254
1062.0,1.29211
1063.0,1.29167
1064.0,1.29124
1065.0,1.2908
1066.0,1.29037
1067.0,1.28994
1068.0,1.28951
1069.0,1.28908
1070.0,1.28865
1071.0,1.28822
1072.0,1.28779
1073.0,1.28736
1074.0,1.28693
1075.0,1.2865
1076.0,1.28607
1077.0,1.28565
1078.0,1.28522
1079.0,1.28479
1080.0,1.28437
1081.0,1.28394
1082.0,1.28352
1083.0,1.2831
1084.0,1.28267
1085.0,1.28225
1086.0,1.28183
1087.0,1.28141
1088.0,1.28099
1089.0,1.28057
1090.0,1.28015
1091.0,1.27973
1092.0,1.27931
1093.0,1.27889
1094.0,1.27847
1095.0,1.27806
1096.0,1.27764
1097.0,1.27722
1098.0,1.27681
1099.0,1.27639
1100.0,1.27598
1101.0,1.27556
1102.0,1.27515
1103.0,1.27474
1104.0,1.27433
1105.0,1.27391
1106.0,1.2735
1107.0,1.27309
1108.0,1.27268
1109.0,1.27227
1110.0,1.27186
1111.0,1.27145
1112.0,1.27104
1113.0,1.27064
1114.0,1.27023
1115.0,1.26982
1116.0,1.26942
1117.0,1.26901
1118.0,1.2686
1119.0,1.2682
1120.0,1.2678
1121.0,1.26739
1122.0,1.26699
1123.0,1.26659
1124.0,1.26618
1125.0,1.26578
1126.0,1.26538
1127.0,1.26498
1128.0,1.26458
1129.0,1.26418
1130.0,1.26378
1131.0,1.26338
1132.0,1.26298
1133.0,1.26258
1134.0,1.26219
1135.0,1.26179
1136.0,1.26139
1137.0,1.261
1138.0,1.2606
1139.0,1.26021
1140.0,1.25981
1141.0,1.25942
1142.0,1.25902
1143.0,1.25863
1144.0,1.25824
1145.0,1.25784
1146.0,1.25745
1147.0,1.25706
1148.0,1.25667
1149.0,1.25628
1150.0,1.25589
1151.0,1.2555
1152.0,1.25511
1153.0,1.25472
1154.0,1.25434
1155.0,1.25395
1156.0,1.25356
1157.0,1.25317
1158.0,1.25279
1159.0,1.2524
1160.0,1.25202
1161.0,1.25163
1162.0,1.25125
1163.0,1.25086
1164.0,1.25048
1165.0,1.2501
1166.0,1.24971
1167.0,1.24933
1168.0,1.24895
1169.0,1.24857
1170.0,1.24819
1171.0,1.24781
1172.0,1.24743
1173.0,1.24705
1174.0,1.24667
1175.0,1.24629
1176.0,1.24591
1177.0,1.24554
1178.0,1.24516
1179.0,1.24478
1180.0,1.24441
1181.0,1.24403
1182.0,1.24365
1183.0,1.24328
1184.0,1.2429
1185.0,1.24253
1186.0,1.24216
1187.0,1.24178
1188.0,1.24141
1189.0,1.24104
1190.0,1.24067
1191.0,1.24029
1192.0,1.23992
1193.0,1.23955
1194.0,1.23918
1195.0,1.23881
1196.0,1.23844
1197.0,1.23807
1198.0,1.23771
1199.0,1.23734
1200.0,1.23697
1201.0,1.2366
1202.0,1.23624
1203.0,1.23587
1204.0,1.2355
1205.0,1.23514
1206.0,1.23477
1207.0,1.23441
1208.0,1.23404
1209.0,1.23368
1210.0,1.23332
1211.0,1.23295
1212.0,1.23259
1213.0,1.23223
1214.0,1.23187
1215.0,1.2315
1216.0,1.23114
1217.0,1.23078
1218.0,1.23042
1219.0,1.23006
1220.0,1.2297
1221.0,1.22934
1222.0,1.22899
1223.0,1.22863
1224.0,1.22827
1225.0,1.22791
1226.0,1.22755
1227.0,1.2272
1228.0,1.22684
1229.0,1.22649
1230.0,1.22613
1231.0,1.22578
1232.0,1.22542
1233.0,1.22507
1234.0,1.22471
1235.0,1.22436
1236.0,1.22401
1237.0,1.22365
1238.0,1.2233
1239.0,1.22295
1240.0,1.2226
1241.0,1.22225
1242.0,1.2219
1243.0,1.22155
1244.0,1.2212
1245.0,1.22085
1246.0,1.2205
1247.0,1.22015
1248.0,1.2198
1249.0,1.21945
1250.0,1.2191
1251.0,1.21876
1252.0,1.21841
1253.0,1.21806
1254.0,1.21772
1255.0,1.21737
1256.0,1.21703
1257.0,1.21668
1258.0,1.21634
1259.0,1.21599
1260.0,1.21565
1261.0,1.2153
1262.0,1.21496
1263.0,1.21462
1264.0,1.21428
1265.0,1.21393
1266.0,1.21359
1267.0,1.21325
1268.0,1.21291
1269.0,1.21257
1270.0,1.21223
1271.0,1.21189
1272.0,1.21155
1273.0,1.21121
1274.0,1.21087
1275.0,1.21053
1276.0,1.2102
1277.0,1.20986
1278.0,1.20952
1279.0,1.20919
1280.0,1.20885
1281.0,1.20851
1282.0,1.20818
1283.0,1.20784
1284.0,1.20751
1285.0,1.20717
1286.0,1.20684
1287.0,1.2065
1288.0,1.20617
1289.0,1.20584
1290.0,1.2055
1291.0,1.20517
1292.0,1.20484
1293.0,1.20451
1294.0,1.20418
1295.0,1.20384
1296.0,1.20351
1297.0,1.20318
1298.0,1.20285
1299.0,1.20252
1300.0,1.20219
1301.0,1.20186
1302.0,1.20154
1303.0,1.20121
1304.0,1.20088
1305.0,1.20055
1306.0,1.20022
1307.0,1.1999
1308.0,1.19957
1309.0,1.19924
1310.0,1.19892
1311.0,1.19859
1312.0,1.19827
1313.0,1.19794
1314.0,1.19762
1315.0,1.19729
1316.0,1.19697
1317.0,1.19665
1318.0,1.19632
1319.0,1.196
1320.0,1.19568
1321.0,1.19536
1322.0,1.19503
1323.0,1.19471
1324.0,1.19439
1325.0,1.19407
1326.0,1.19375
1327.0,1.19343
1328.0,1.19311
1329.0,1.19279
1330.0,1.19247
1331.0,1.19215
1332.0,1.19183
1333.0,1.19151
1334.0,1.1912
1335.0,1.19088
1336.0,1.19056
1337.0,1.19024
1338.0,1.18993
1339.0,1.18961
1340.0,1.1893
1341.0,1.18898
1342.0,1.18866
1343.0,1.18835
1344.0,1.18803
1345.0,1.18772
1346.0,1.18741
1347.0,1.18709
1348.0,1.18678
1349.0,1.18647
1350.0,1.18615
1351.0,1.18584
1352.0,1.18553
1353.0,1.18522
1354.0,1.18491
1355.0,1.18459
1356.0,1.18428
1357.0,1.18397
1358.0,1.18366
1359.0,1.18335
1360.0,1.18304
1361.0,1.18273
1362.0,1.18242
1363.0,1.18212
1364.0,1.18181
1365.0,1.1815
1366.0,1.18119
1367.0,1.18088
1368.0,1.18058
1369.0,1.18027
1370.0,1.17996
1371.0,1.17966
1372.0,1.17935
1373.0,1.17905
1374.0,1.17874
1375.0,1.17844
1376.0,1.17813
1377.0,1.17783
1378.0,1.17752
1379.0,1.17722
1380.0,1.17692
1381.0,1.17661
1382.0,1.17631
1383.0,1.17601
1384.0,1.1757
1385.0,1.1754
1386.0,1.1751
1387.0,1.1748
1388.0,1.1745
1389.0,1.1742
1390.0,1.1739
1391.0,1.1736
1392.0,1.1733
1393.0,1.173
1394.0,1.1727
1395.0,1.1724
1396.0,1.1721
1397.0,1.1718
1398.0,1.1715
1399.0,1.17121
1400.0,1.17091
1401.0,1.17061
1402.0,1.17031
1403.0,1.17002
1404.0,1.16972
1405.0,1.16943
1406.0,1.16913
1407.0,1.16883
1408.0,1.16854
1409.0,1.16824
1410.0,1.16795
1411.0,1.16765
1412.0,1.16736
1413.0,1.16707
1414.0,1.16677
1415.0,1.16648
1416.0,1.16619
1417.0,1.16589
1418.0,1.1656
1419.0,1.16531
1420.0,1.16502
1421.0,1.16473
1422.0,1.16444
1423.0,1.16414
1424.0,1.16385
1425.0,1.16356
1426.0,1.16327
1427.0,1.16298
1428.0,1.16269
1429.0,1.1624
1430.0,1.16212
1431.0,1.16183
1432.0,1.16154
1433.0,1.16125
1434.0,1.16096
1435.0,1.16067
1436.0,1.16039
1437.0,1.1601
1438.0,1.15981
1439.0,1.15953
1440.0,1.15924
1441.0,1.15895
1442.0,1.15867
1443.0,1.15838
1444.0,1.1581
1445.0,1.15781
1446.0,1.15753
1447.0,1.15724
1448.0,1.15696
1449.0,1.15668
1450.0,1.15639
1451.0,1.15611
1452.0,1.15583
1453.0,1.15554
1454.0,1.15526
1455.0,1.15498
1456.0,1.1547
1457.0,1.15442
1458.0,1.15413
1459.0,1.15385
1460.0,1.15357
1461.0,1.15329
1462.0,1.15301
1463.0,1.15273
1464.0,1.15245
1465.0,1.15217
1466.0,1.15189
1467.0,1.15161
1468.0,1.15133
1469.0,1.15106
1470.0,1.15078
1471.0,1.1505
1472.0,1.15022
1473.0,1.14994
1474.0,1.14967
1475.0,1.14939
1476.0,1.14911
1477.0,1.14884
1478.0,1.14856
1479.0,1.14828
1480.0,1.14801
1481.0,1.14773
1482.0,1.14746
1483.0,1.14718
1484.0,1.14691
1485.0,1.14663
1486.0,1.14636
1487.0,1.14609
1488.0,1.14581
1489.0,1.14554
1490.0,1.14527
1491.0,1.14499
1492.0,1.14472
1493.0,1.14445
1494.0,1.14418
1495.0,1.1439
1496.0,1.14363
1497.0,1.14336
1498.0,1.14309
1499.0,1.14282
1500.0,1.14255
1501.0,1.14228
1502.0,1.14201
